Date,H,COCO,TEMP,DWPT,TSUN,PRCP,SNOW,WDIR,WSPD,WPGT,PRES,RHUM
2024-05-29,23,Rain,29,27,—,0,—,240,7,—,1007,89
2024-05-29,22,Rain,29,26,—,0,—,270,9,—,1007,84
2024-05-29,21,Rain,29,26,—,0,—,260,11,—,1007,84
2024-05-29,20,Rain,30,27,—,0,—,270,13,—,1007,84
2024-05-29,19,Rain,31,26,—,0.2,—,290,6,—,1006,75
2024-05-29,18,Rain,31,26,—,4.9,—,350,6,—,1006,75
2024-05-29,17,Thunderstorm,32,26.1,—,1.2,—,360,9,—,1005,71
2024-05-29,16,Rain,33,26.1,—,0.6,—,350,11,—,1005,67
2024-05-29,15,Rain,33,25,—,0.7,—,320,13,—,1005,63
2024-05-29,14,Rain,34,26,—,0,—,330,11,—,1005,63
2024-05-29,13,Rain,34,26,—,0,—,300,13,—,1006,63
2024-05-29,12,Day Cloudy,34,25.1,—,0,—,300,13,—,1007,60
2024-05-29,11,Day Cloudy,34,26,—,0,—,310,11,—,1007,63
2024-05-29,10,Day Cloudy,33,26.1,—,0,—,300,11,—,1008,67
2024-05-29,09,Cloudy,32,27,—,0,—,280,9,—,1008,75
2024-05-29,08,Day Cloudy,31,28,—,0,—,260,15,—,1008,84
2024-05-29,07,Day Cloudy,29,27.9,—,0,—,250,11,—,1007,94
2024-05-29,06,Day Cloudy,29,27.9,—,0,—,270,7,—,1007,94
2024-05-29,05,Day Cloudy,28,28,—,0,—,250,11,—,1007,100
2024-05-29,04,Cloudy,28,26.9,—,0,—,250,6,—,1006,94
2024-05-29,03,Cloudy,28,28,—,0,—,230,9,—,1006,100
2024-05-29,02,Cloudy,28,28,—,0,—,220,13,—,1007,100
2024-05-29,01,Cloudy,28,28,—,0,—,230,13,—,1007,100
2024-05-29,00,Cloudy,29,27.9,—,0,—,220,9,—,1007,94
2024-05-28,23,Day Cloudy,29,27.9,—,0,—,220,9,—,1008,94
2024-05-28,22,Cloudy,29,27.9,—,0,—,210,7,—,1008,94
2024-05-28,21,Rain,29,27,—,0,—,220,7,—,1008,89
2024-05-28,20,Rain,29,27.9,—,0,—,210,11,—,1007,94
2024-05-28,19,Rain,30,28,—,0,—,200,13,—,1007,89
2024-05-28,18,Thunderstorm,30,28,—,0,—,238,6,—,1006,89
2024-05-28,17,Thunderstorm,31,28,—,2.3,—,249,4,—,1006,84
2024-05-28,16,Thunderstorm,30,28,—,0.9,—,110,4,—,1005,89
2024-05-28,15,Thunderstorm,32,27,—,1.6,—,130,2,—,1005,75
2024-05-28,14,Thunderstorm,32,27,—,0.7,—,300,6,—,1006,75
2024-05-28,13,Rain Wind,32,27,—,0.1,—,290,13,—,1006,75
2024-05-28,12,Rain,31,28,—,0,—,290,11,—,1007,84
2024-05-28,11,Cloudy,32,27,—,0,—,248,4,—,1009,75
2024-05-28,10,Cloudy,32,26.1,—,0,—,247,4,—,1009,71
2024-05-28,09,Cloudy,31,28,—,0.1,—,300,7,—,1009,84
2024-05-28,08,Cloudy,30,28,—,0.3,—,290,13,—,1008,89
2024-05-28,07,Cloudy,27.2,26.1,—,0.2,—,179,3.7,—,1008.2,94
2024-05-28,06,Cloudy,29,27.9,—,6,—,250,11,—,1008,94
2024-05-28,05,Cloudy,29,27.9,—,0.9,—,250,13,—,1007,94
2024-05-28,04,Cloudy,29,27.9,—,10.1,—,250,13,—,1007,94
2024-05-28,03,Cloudy,29,27.9,—,5.5,—,220,9,—,1007,94
2024-05-28,02,Cloudy,26.9,25.7,—,7.8,—,182,3.7,—,1007.8,93
2024-05-28,01,Day Cloudy,29,27.9,—,2.6,—,220,15,—,1007,94
2024-05-28,00,Day Cloudy,29,27,—,0,—,230,15,—,1008,89
2024-05-27,23,Day Cloudy,27.8,25.6,—,0,—,210,5.5,—,1008.3,88
2024-05-27,22,Day Cloudy,29,27,—,0,—,210,11,—,1008,89
2024-05-27,21,Day Cloudy,29,27,—,0,—,210,17,—,1007,89
2024-05-27,20,Cloudy,29,27,—,0,—,220,6,—,1007,89
2024-05-27,19,Cloudy,29,27.9,—,0,—,200,11,—,1007,94
2024-05-27,18,Cloudy,31,26.9,—,0.4,—,140,15,—,1006,79
2024-05-27,17,Cloudy,35,26.1,—,0.8,—,290,19,—,1004,60
2024-05-27,16,Day Cloudy,36,24.9,—,0.7,—,260,17,—,1004,53
2024-05-27,15,Day Cloudy,37,24.2,—,0,—,260,13,—,1004,48
2024-05-27,14,Day Cloudy,37,24.9,—,0,—,260,9,—,1005,50
2024-05-27,13,Day Cloudy,36,23.9,—,0,—,240,6,—,1006,50
2024-05-27,12,Day Cloudy,36,23.9,—,0,—,300,9,—,1007,50
2024-05-27,11,Day Cloudy,36,24.9,—,0,—,300,7,—,1008,53
2024-05-27,10,Day Cloudy,34,27,—,0,—,270,7,—,1008,67
2024-05-27,09,Day Cloudy,33,28,—,0,—,250,11,—,1009,75
2024-05-27,08,Day Cloudy,32,29,—,0,—,250,13,—,1009,84
2024-05-27,07,Day Cloudy,31,29,—,0,—,230,11,—,1009,89
2024-05-27,06,Day Cloudy,29,27.9,—,0,—,240,7,—,1008,94
2024-05-27,05,Day Cloudy,29,27.9,—,0,—,240,9,—,1008,94
2024-05-27,04,Day Cloudy,29,27.9,—,0,—,230,9,—,1008,94
2024-05-27,03,Day Cloudy,29,27.9,—,0,—,230,11,—,1007,94
2024-05-27,02,Day Cloudy,29,27.9,—,0,—,220,11,—,1008,94
2024-05-27,01,Day Cloudy,30,28,—,0,—,210,13,—,1008,89
2024-05-27,00,Day Cloudy,30,27,—,0,—,220,11,—,1008,84
2024-05-26,23,Day Cloudy,30,27,—,0,—,220,7,—,1009,84
2024-05-26,22,Day Cloudy,30,26,—,0,—,230,7,—,1009,79
2024-05-26,21,Day Cloudy,30,26,—,0,—,230,11,—,1009,79
2024-05-26,20,Cloudy,31,26,—,0,—,190,11,—,1008,75
2024-05-26,19,Cloudy,31,26,—,0.5,—,200,13,—,1007,75
2024-05-26,18,Cloudy,31,26,—,0.2,—,230,9,—,1007,75
2024-05-26,17,Cloudy,32,26.1,—,0.4,—,230,13,—,1006,71
2024-05-26,16,Cloudy,31,26,—,0.3,—,210,13,—,1007,75
2024-05-26,15,Cloudy,29,26,—,0.3,—,260,15,—,1007,84
2024-05-26,14,Day Cloudy,32,26.1,—,0,—,290,2,—,1007,71
2024-05-26,13,Day Cloudy,35,24,—,0,—,239,2,—,1008,53
2024-05-26,12,Day Cloudy,35,24.9,—,0,—,214,2,—,1009,56
2024-05-26,11,Day Cloudy,34,27,—,0,—,193,2,—,1009,67
2024-05-26,10,Day Cloudy,33,27,—,0,—,170,2,—,1010,71
2024-05-26,09,Day Cloudy,31,28,—,0,—,182,2,—,1011,84
2024-05-26,08,Day Cloudy,30,28,—,0,—,198,6,—,1011,89
2024-05-26,07,Day Cloudy,29,27.9,—,0,—,203,4,—,1011,94
2024-05-26,06,Day Cloudy,27,26,—,0,—,195,2,—,1009,94
2024-05-26,05,Day Cloudy,27,26,—,0,—,130,7,—,1009,94
2024-05-26,04,Day Cloudy,26,26,—,0,—,10,19,—,1009,100
2024-05-26,03,Day Cloudy,28,26,—,0,—,350,9,—,1009,89
2024-05-26,02,Day Cloudy,30,27,—,0,—,270,7,—,1009,84
2024-05-26,01,Day Cloudy,31,28,—,0,—,180,9,—,1009,84
2024-05-26,00,Day Cloudy,31,28,—,0.9,—,140,6,—,1010,84
2024-05-25,23,Day Cloudy,31,28,—,0.5,—,140,9,—,1010,84
2024-05-25,22,Day Cloudy,31,28,—,0.2,—,170,13,—,1010,84
2024-05-25,21,Day Cloudy,31,28,—,0,—,180,15,—,1009,84
2024-05-25,20,Cloudy,31,28,—,0,—,170,13,—,1008,84
2024-05-25,19,Cloudy,32,28.1,—,0,—,170,13,—,1007,80
2024-05-25,18,Cloudy,32,26.1,—,0,—,180,17,—,1006,71
2024-05-25,17,Cloudy,34,24,—,0,—,190,15,—,1005,56
2024-05-25,16,Cloudy,35,24,—,0,—,190,17,—,1005,53
2024-05-25,15,Cloudy,36,24.9,—,0.4,—,180,15,—,1005,53
2024-05-25,14,Day Cloudy,35,24.9,—,0.1,—,210,15,—,1006,56
2024-05-25,13,Day Cloudy,36,23.9,—,1.2,—,170,7,—,1008,50
2024-05-25,12,Day Cloudy,35,24,—,0.2,—,130,9,—,1008,53
2024-05-25,11,Day Cloudy,35,24.9,—,0,—,120,13,—,1008,56
2024-05-25,10,Day Cloudy,34,25.1,—,0,—,150,9,—,1009,60
2024-05-25,09,Day Cloudy,33,26.1,—,0,—,150,9,—,1010,67
2024-05-25,08,Day Cloudy,32,28.1,—,0,—,150,9,—,1009,80
2024-05-25,07,Day Cloudy,31,28,—,0,—,140,9,—,1009,84
2024-05-25,06,Day Cloudy,31,28,—,0,—,130,4,—,1009,84
2024-05-25,05,Day Cloudy,30,28,—,0,—,110,4,—,1008,89
2024-05-25,04,Day Cloudy,30,28,—,0,—,160,2,—,1008,89
2024-05-25,03,Day Cloudy,30,28,—,0,—,140,6,—,1008,89
2024-05-25,02,Day Cloudy,30,28,—,0,—,150,7,—,1008,89
2024-05-25,01,Day Cloudy,30,28,—,0,—,150,7,—,1008,89
2024-05-25,00,Day Cloudy,30,28,—,0,—,140,11,—,1009,89
2024-05-24,23,Day Cloudy,30,28,—,0,—,130,11,—,1009,89
2024-05-24,22,Day Cloudy,31,28,—,0,—,120,11,—,1009,84
2024-05-24,21,Day Cloudy,31,26.9,—,0,—,160,9,—,1008,79
2024-05-24,20,Cloudy,31,26.9,—,0,—,170,7,—,1008,79
2024-05-24,19,Cloudy,31,26.9,—,0,—,210,7,—,1007,79
2024-05-24,18,Cloudy,30,28,—,0,—,76,2,—,1006,89
2024-05-24,17,Cloudy,31,26,—,0,—,90,15,—,1006,75
2024-05-24,16,Cloudy,35,24.9,—,0,—,180,11,—,1004,56
2024-05-24,15,Cloudy,35,24,—,0,—,150,9,—,1005,53
2024-05-24,14,Day Cloudy,36,23.9,—,0,—,150,9,—,1005,50
2024-05-24,13,Day Cloudy,36,23.9,—,0,—,20,7,—,1007,50
2024-05-24,12,Day Cloudy,36,23.9,—,0,—,280,7,—,1007,50
2024-05-24,11,Day Cloudy,35,24,—,0,—,82,4,—,1008,53
2024-05-24,10,Day Cloudy,34,25.1,—,0,—,113,2,—,1008,60
2024-05-24,09,Day Cloudy,32,26.1,—,0,—,70,2,—,1009,71
2024-05-24,08,Cloudy,30,28.9,—,0,—,176,4,—,1009,94
2024-05-24,07,Cloudy,30,28,—,0,—,239,4,—,1009,89
2024-05-24,06,Cloudy,28,28,—,0,—,60,4,—,1008,100
2024-05-24,05,Cloudy,27,27,—,0,—,50,4,—,1007,100
2024-05-24,04,Day Cloudy,27,27,—,0,—,90,4,—,1007,100
2024-05-24,03,Cloudy,27,27,—,0,—,60,2,—,1007,100
2024-05-24,02,Cloudy,27,27,—,0,—,340,2,—,1007,100
2024-05-24,01,Cloudy,28,26.9,—,0,—,238,3.7,—,1008,94
2024-05-24,00,Cloudy,28,26.9,—,0,—,256,4,—,1009,94
2024-05-23,23,Cloudy,28,26.9,—,0,—,90,6,—,1009,94
2024-05-23,22,Cloudy,28,26.9,—,0,—,240,2,—,1009,94
2024-05-23,21,Rain,29,27,—,0,—,300,6,—,1009,89
2024-05-23,20,Rain,29,27,—,0,—,30,4,—,1008,89
2024-05-23,19,Rain,28,26.9,—,0.2,—,220,4,—,1008,94
2024-05-23,18,Thunderstorm,28,26.9,—,0.1,—,240,7,—,1007,94
2024-05-23,17,Thunderstorm,29,27,—,0.5,—,97,4,—,1006,89
2024-05-23,16,Thunderstorm,29,27,—,0,—,76,4,—,1005,89
2024-05-23,15,Thunderstorm,29,27,—,0.1,—,77,2,—,1005,89
2024-05-23,14,Thunderstorm,28,26.9,—,0.9,—,160,11,—,1006,94
2024-05-23,13,Rain Wind,28,26.9,—,2.8,—,310,11,—,1007,94
2024-05-23,12,Rain Wind,29,25,—,8.3,—,350,11,—,1008,79
2024-05-23,11,Day Cloudy,34,27,—,0.6,—,160,9,—,1008,67
2024-05-23,10,Day Cloudy,33,26.1,—,0.1,—,220,7,—,1009,67
2024-05-23,09,Day Cloudy,32,27,—,0,—,188,6,—,1009,75
2024-05-23,08,Cloudy,31,28,—,0,—,201,2,—,1008,84
2024-05-23,07,Cloudy,30,28,—,0,—,214,4,—,1008,89
2024-05-23,06,Cloudy,29,27.9,—,0,—,110,7,—,1007,94
2024-05-23,05,Cloudy,28,26.9,—,0,—,90,6,—,1007,94
2024-05-23,04,Cloudy,28,26.9,—,0,—,140,2,—,1007,94
2024-05-23,03,Cloudy,28,26.9,—,0,—,270,6,—,1007,94
2024-05-23,02,Cloudy,28,28,—,0,—,270,6,—,1007,100
2024-05-23,01,Cloudy,29,27.9,—,0,—,230,7,—,1008,94
2024-05-23,00,Cloudy,30,28,—,0,—,190,7,—,1008,89
2024-05-22,23,Cloudy,30,28,—,0,—,150,6,—,1008,89
2024-05-22,22,Cloudy,30,28,—,0,—,150,9,—,1008,89
2024-05-22,21,Rain,30,27,—,0,—,160,9,—,1008,84
2024-05-22,20,Rain,30,27,—,0,—,170,9,—,1007,84
2024-05-22,19,Rain,30,27,—,0,—,180,13,—,1007,84
2024-05-22,18,Rain,30,26,—,0.4,—,152,6,—,1006,79
2024-05-22,17,Thunderstorm,30,26,—,2.8,—,150,7,—,1006,79
2024-05-22,16,Thunderstorm,31,28,—,0.7,—,260,7,—,1005,84
2024-05-22,15,Thunderstorm,31,28,—,1.8,—,260,11,—,1005,84
2024-05-22,14,Rain,30,28,—,0,—,340,7,—,1005,89
2024-05-22,13,Rain,30,27,—,0,—,190,24,—,1007,84
2024-05-22,12,Rain,35,24,—,0,—,130,7,—,1007,53
2024-05-22,11,Day Cloudy,35,24.9,—,0,—,40,6,—,1008,56
2024-05-22,10,Cloudy,33,25,—,0,—,90,4,—,1009,63
2024-05-22,09,Cloudy,33,27,—,0,—,208,7,—,1009,71
2024-05-22,08,Cloudy,30,28,—,0,—,213,6,—,1009,89
2024-05-22,07,Cloudy,29,27.9,—,0,—,208,4,—,1009,94
2024-05-22,06,Fog,28,26.9,—,0,—,10,2,—,1009,94
2024-05-22,05,Fog,27,27,—,0,—,320,2,—,1008,100
2024-05-22,04,Cloudy,28,26.9,—,0,—,310,4,—,1007,94
2024-05-22,03,Rain,27,27,—,0,—,260,6,—,1008,100
2024-05-22,02,Rain,28,26.9,—,0,—,260,4,—,1008,94
2024-05-22,01,Rain,28,26.9,—,0,—,230,11,—,1008,94
2024-05-22,00,Rain,28,26.9,—,0,—,232,2,—,1009,94
2024-05-21,23,Rain,28,26.9,—,0,—,258,4,—,1009,94
2024-05-21,22,Rain,28,26.9,—,0.2,—,272,2,—,1008,94
2024-05-21,21,Rain,28,26.9,—,0.1,—,300,6,—,1008,94
2024-05-21,20,Rain,28,26.9,—,0,—,250,7,—,1008,94
2024-05-21,19,Rain,28,26.9,—,0,—,63,4,—,1007,94
2024-05-21,18,Thunderstorm,28,26.9,—,0,—,241,4,—,1006,94
2024-05-21,17,Thunderstorm,27,26,—,0.3,—,100,11,—,1006,94
2024-05-21,16,Thunderstorm,35,24,—,4.7,—,270,13,—,1005,53
2024-05-21,15,Thunderstorm,35,24.9,—,2.6,—,240,15,—,1005,56
2024-05-21,14,Thunderstorm,34,25.1,—,2.1,—,270,11,—,1005,60
2024-05-21,13,Rain,33,25,—,0.9,—,210,7,—,1007,63
2024-05-21,12,Rain,33,25,—,0.2,—,230,11,—,1007,63
2024-05-21,11,Rain,33,25,—,0,—,233,6,—,1008,63
2024-05-21,10,Cloudy,32,26.1,—,3.1,—,220,2,—,1008,71
2024-05-21,09,Cloudy,29,26,—,0,—,10,4,—,1009,84
2024-05-21,08,Cloudy,26,25,—,1,—,50,13,—,1009,94
2024-05-21,07,Cloudy,26,25,—,0,—,40,20,—,1009,94
2024-05-21,06,Cloudy,26,25,—,0,—,40,24,—,1009,94
2024-05-21,05,Cloudy,26,26,—,0,—,40,2,—,1007,100
2024-05-21,04,Rain Wind,26,26,—,0,—,160,4,—,1007,100
2024-05-21,03,Rain,26,26,—,0,—,100,4,—,1007,100
2024-05-21,02,Rain,26,25,—,0,—,200,4,—,1006,94
2024-05-21,01,Rain,26,25,—,0.5,—,200,13,—,1007,94
2024-05-21,00,Rain,26,26,—,2.1,—,210,24,—,1009,100
2024-05-20,23,Rain,27,26,—,0,—,210,22,—,1009,94
2024-05-20,22,Rain,27,27,—,0,—,220,11,—,1008,100
2024-05-20,21,Rain,28,26.9,—,0.2,—,70,15,—,1007,94
2024-05-20,20,Rain,28,26.9,—,0,—,60,15,—,1007,94
2024-05-20,19,Rain,28,26.9,—,0,—,70,15,—,1006,94
2024-05-20,18,Rain,29,27.9,—,0.4,—,80,11,—,1005,94
2024-05-20,17,Thunderstorm,29,27.9,—,0,—,200,24,—,1003,94
2024-05-20,16,Thunderstorm,36,24.9,—,0,—,270,13,—,1002,53
2024-05-20,15,Thunderstorm,36,24.9,—,1.1,—,240,13,—,1003,53
2024-05-20,14,Thunderstorm,36,24.9,—,4.2,—,250,13,—,1004,53
2024-05-20,13,Rain Wind,35,24.9,—,0,—,240,13,—,1005,56
2024-05-20,12,Rain Wind,34,26,—,0,—,260,9,—,1005,63
2024-05-20,11,Rain Wind,33,27,—,0.1,—,200,7,—,1007,71
2024-05-20,10,Day Cloudy,32,27,—,0,—,120,7,—,1007,75
2024-05-20,09,Day Cloudy,30,28,—,0.2,—,222,6,—,1008,89
2024-05-20,08,Cloudy,27,27,—,0,—,110,9,—,1008,100
2024-05-20,07,Cloudy,27,26,—,0,—,90,9,—,1008,94
2024-05-20,06,Cloudy,27,26,—,0,—,50,19,—,1008,94
2024-05-20,05,Cloudy,29,27.9,—,0,—,40,9,—,1006,94
2024-05-20,04,Cloudy,29,27.9,—,0.1,—,187,2,—,1006,94
2024-05-20,03,Cloudy,29,27.9,—,0,—,240,7,—,1005,94
2024-05-20,02,Cloudy,30,28,—,0,—,230,9,—,1005,89
2024-05-20,01,Cloudy,30,28,—,0,—,220,7,—,1005,89
2024-05-20,00,Cloudy,30,28,—,0,—,250,7,—,1006,89
2024-05-19,23,Cloudy,30,28,—,0.5,—,240,9,—,1007,89
2024-05-19,22,Cloudy,30,28,—,0,—,230,7,—,1006,89
2024-05-19,21,Rain,30,27,—,0,—,230,7,—,1006,84
2024-05-19,20,Rain,31,26,—,0,—,240,15,—,1005,75
2024-05-19,19,Rain,32,28.1,—,0,—,190,11,—,1004,80
2024-05-19,18,Thunderstorm,32,26.1,—,0,—,120,7,—,1004,71
2024-05-19,17,Thunderstorm,33,26.1,—,0.7,—,290,9,—,1003,67
2024-05-19,16,Thunderstorm,34,25.1,—,1.4,—,240,17,—,1003,60
2024-05-19,15,Thunderstorm,34,24,—,4.5,—,240,15,—,1003,56
2024-05-19,14,Rain Wind,34,24,—,0,—,260,13,—,1004,56
2024-05-19,13,Rain,35,24,—,0,—,280,15,—,1005,53
2024-05-19,12,Rain,34,24,—,0,—,290,15,—,1006,56
2024-05-19,11,Day Cloudy,34,26,—,0,—,290,15,—,1007,63
2024-05-19,10,Day Cloudy,33,27,—,0,—,280,13,—,1007,71
2024-05-19,09,Day Cloudy,33,27,—,0,—,240,7,—,1008,71
2024-05-19,08,Day Cloudy,29,29,—,0,—,205,6,—,1008,100
2024-05-19,07,Day Cloudy,29,27.9,—,0,—,207,6,—,1008,94
2024-05-19,06,Day Cloudy,28,26.9,—,0,—,60,9,—,1007,94
2024-05-19,05,Cloudy,27,27,—,0,—,60,7,—,1006,100
2024-05-19,04,Day Cloudy,28,26.9,—,0,—,60,6,—,1006,94
2024-05-19,03,Day Cloudy,28,28,—,0,—,70,6,—,1006,100
2024-05-19,02,Day Cloudy,28,28,—,0,—,80,4,—,1006,100
2024-05-19,01,Day Cloudy,29,27.9,—,0,—,330,9,—,1006,94
2024-05-19,00,Day Cloudy,30,28,—,0,—,210,15,—,1007,89
2024-05-18,23,Day Cloudy,30,28,—,0,—,220,11,—,1008,89
2024-05-18,22,Day Cloudy,30,28,—,0,—,200,7,—,1008,89
2024-05-18,21,Cloudy,31,26.9,—,0.3,—,200,13,—,1007,79
2024-05-18,20,Cloudy,31,26.9,—,0,—,180,11,—,1007,79
2024-05-18,19,Cloudy,31,26.9,—,0,—,170,15,—,1006,79
2024-05-18,18,Cloudy,30,28,—,0,—,104,4,—,1005,89
2024-05-18,17,Cloudy,30,28,—,0,—,155,6,—,1004,89
2024-05-18,16,Cloudy,34,25.1,—,0,—,130,9,—,1003,60
2024-05-18,15,Cloudy,33,26.1,—,0,—,30,11,—,1003,67
2024-05-18,14,Day Cloudy,34,25.1,—,0.5,—,300,9,—,1004,60
2024-05-18,13,Day Cloudy,35,22,—,0,—,120,7,—,1006,47
2024-05-18,12,Day Cloudy,35,24,—,0,—,120,7,—,1006,53
2024-05-18,11,Day Cloudy,34,25.1,—,0,—,120,7,—,1007,60
2024-05-18,10,Day Cloudy,33,26.1,—,0,—,120,7,—,1008,67
2024-05-18,09,Day Cloudy,33,26.1,—,0,—,120,7,—,1009,67
2024-05-18,08,Day Cloudy,31,28,—,0,—,197,4,—,1009,84
2024-05-18,07,Cloudy,30,28,—,0,—,50,2,—,1008,89
2024-05-18,06,Fog,29,27.9,—,0,—,228,4,—,1008,94
2024-05-18,05,Fog,28,26.9,—,0,—,216,1.8,—,1007,94
2024-05-18,04,Day Cloudy,28,28,—,0,—,320,4,—,1007,100
2024-05-18,03,Day Cloudy,28,28,—,0,—,224,4,—,1008,100
2024-05-18,02,Cloudy,29,27,—,0,—,310,2,—,1008,89
2024-05-18,01,Cloudy,29,27,—,0,—,280,6,—,1009,89
2024-05-18,00,Cloudy,30,28,—,0,—,80,6,—,1010,89
2024-05-17,23,Cloudy,30,27,—,0,—,90,6,—,1010,84
2024-05-17,22,Cloudy,30,28,—,0,—,90,7,—,1010,89
2024-05-17,21,Cloudy,31,26.9,—,0,—,120,7,—,1010,79
2024-05-17,20,Cloudy,31,26.9,—,0,—,140,7,—,1009,79
2024-05-17,19,Rain,31,26.9,—,0,—,160,9,—,1008,79
2024-05-17,18,Rain,31,26.9,—,0,—,150,7,—,1007,79
2024-05-17,17,Rain,32,26.1,—,0,—,160,13,—,1007,71
2024-05-17,16,Thunderstorm,32,25.1,—,0.6,—,200,19,—,1006,67
2024-05-17,15,Thunderstorm,32,25.1,—,0.1,—,180,15,—,1006,67
2024-05-17,14,Thunderstorm,32,26.1,—,0.6,—,210,13,—,1007,71
2024-05-17,13,Rain,32,26.1,—,3.2,—,210,20,—,1008,71
2024-05-17,12,Rain,33,26.1,—,0,—,130,15,—,1009,67
2024-05-17,11,Cloudy,33,26.1,—,0,—,140,9,—,1009,67
2024-05-17,10,Cloudy,33,27,—,0,—,140,9,—,1010,71
2024-05-17,09,Cloudy,33,27,—,0,—,130,11,—,1010,71
2024-05-17,08,Cloudy,31,26.9,—,0,—,120,11,—,1010,79
2024-05-17,07,Cloudy,30,28,—,0,—,150,7,—,1010,89
2024-05-17,06,Cloudy,29,27.9,—,0,—,209,4,—,1009,94
2024-05-17,05,Fog,28,28,—,0,—,185,2,—,1008,100
2024-05-17,04,Cloudy,28,28,—,0,—,151,4,—,1008,100
2024-05-17,03,Rain Wind,28,28,—,0.3,—,155,4,—,1008,100
2024-05-17,02,Rain,29,27.9,—,4.4,—,140,6,—,1008,94
2024-05-17,01,Rain,29,27.9,—,0.4,—,120,6,—,1009,94
2024-05-17,00,Rain,30,28,—,0,—,66,4,—,1010,89
2024-05-16,23,Rain,30,28,—,0,—,120,6,—,1010,89
2024-05-16,22,Cloudy,30,28,—,0,—,120,6,—,1010,89
2024-05-16,21,Rain,30,28,—,0,—,140,9,—,1010,89
2024-05-16,20,Rain,29,27.9,—,0,—,71,4,—,1010,94
2024-05-16,19,Rain,30,28.9,—,0,—,73,4,—,1009,94
2024-05-16,18,Rain,30,28.9,—,0,—,180,11,—,1008,94
2024-05-16,17,Thunderstorm,30,28,—,0.4,—,210,6,—,1007,89
2024-05-16,16,Thunderstorm,29,27,—,2.2,—,40,9,—,1007,89
2024-05-16,15,Thunderstorm,28,26.9,—,0.5,—,210,9,—,1007,94
2024-05-16,14,Thunderstorm,26,25,—,1.4,—,170,24,—,1007,94
2024-05-16,13,Rain Wind,35,24,—,0,—,160,7,—,1007,53
2024-05-16,12,Rain,35,24,—,0,—,80,11,—,1008,53
2024-05-16,11,Cloudy,35,24.9,—,0,—,180,7,—,1009,56
2024-05-16,10,Cloudy,33,26.1,—,0,—,110,11,—,1010,67
2024-05-16,09,Cloudy,31,26.9,—,0,—,80,11,—,1010,79
2024-05-16,08,Cloudy,29,27.9,—,0,—,60,7,—,1010,94
2024-05-16,07,Cloudy,28,26.9,—,0,—,281,6,—,1010,94
2024-05-16,06,Cloudy,27,27,—,0,—,280,2,—,1010,100
2024-05-16,05,Cloudy,26,26,—,0,—,280,4,—,1009,100
2024-05-16,04,Cloudy,26,26,—,0,—,10,4,—,1009,100
2024-05-16,03,Rain,26,26,—,0,—,218,6,—,1009,100
2024-05-16,02,Rain,26,26,—,0,—,10,6,—,1009,100
2024-05-16,01,Rain,26,26,—,0,—,10,6,—,1009,100
2024-05-16,00,Rain,27,26,—,0,—,348,6,—,1011,94
2024-05-15,23,Rain,27,26,—,0,—,10,6,—,1011,94
2024-05-15,22,Rain,27,26,—,0,—,60,7,—,1011,94
2024-05-15,21,Rain,26,26,—,0,—,90,11,—,1011,100
2024-05-15,20,Rain,26,26,—,0,—,47,7,—,1011,100
2024-05-15,19,Rain,25,25,—,0.2,—,55,2,—,1011,100
2024-05-15,18,Rain,24,24,—,0.1,—,310,2,—,1011,100
2024-05-15,17,Thunderstorm,25,24,—,0,—,70,7,—,1011,94
2024-05-15,16,Thunderstorm,33,25,—,1.7,—,160,24,—,1007,63
2024-05-15,15,Thunderstorm,34,25.1,—,1.4,—,160,19,—,1007,60
2024-05-15,14,Thunderstorm,36,23.9,—,1.2,—,180,22,—,1007,50
2024-05-15,13,Thunderstorm,38,21.2,—,3.3,—,110,9,—,1008,38
2024-05-15,12,Thunderstorm,38,22.1,—,2.6,—,110,13,—,1009,40
2024-05-15,11,Rain Wind,36,22.9,—,0.4,—,100,19,—,1009,47
2024-05-15,10,Day Cloudy,36,22.9,—,0,—,110,19,—,1010,47
2024-05-15,09,Day Cloudy,35,24,—,0,—,110,19,—,1011,53
2024-05-15,08,Day Cloudy,33,25,—,0,—,110,19,—,1011,63
2024-05-15,07,Day Cloudy,32,26.1,—,0,—,100,15,—,1011,71
2024-05-15,06,Day Cloudy,31,26.9,—,0,—,120,13,—,1009,79
2024-05-15,05,Day Cloudy,30,27,—,0,—,130,11,—,1009,84
2024-05-15,04,Day Cloudy,30,27,—,0,—,120,4,—,1009,84
2024-05-15,03,Day Cloudy,30,27,—,0,—,130,9,—,1008,84
2024-05-15,02,Day Cloudy,30,27,—,0,—,140,13,—,1008,84
2024-05-15,01,Day Cloudy,30,26,—,0,—,150,7,—,1008,79
2024-05-15,00,Day Cloudy,31,26,—,0,—,150,9,—,1009,75
2024-05-14,23,Day Cloudy,31,26,—,0,—,160,9,—,1009,75
2024-05-14,22,Day Cloudy,31,26,—,0,—,130,15,—,1009,75
2024-05-14,21,Cloudy,31,26,—,0,—,130,15,—,1009,75
2024-05-14,20,Cloudy,31,26,—,0,—,130,17,—,1009,75
2024-05-14,19,Cloudy,32,26.1,—,0,—,140,15,—,1009,71
2024-05-14,18,Cloudy,32,26.1,—,0,—,140,11,—,1008,71
2024-05-14,17,Cloudy,33,26.1,—,0,—,150,17,—,1007,67
2024-05-14,16,Day Cloudy,31,25.1,—,0,—,160,22,—,1006,71
